title,company,location,description,link
Mechanic,LandD brothers ltd,"Wrexham Technology Park, Wrexham","
                    Mechanic needed for very busy workshops. Must be able to work on there own and with other people also overtime will ba available                ",https://findajob.dwp.gov.uk/details/13907647
Mechanic,Country Mower Centre,"Canterbury, Kent","
                    MechanicWe are looking to employ an experience Full time Mechanic who has at least 3 year experience. A Car Mechanic would be ideally suited for this job. The job will be to work on Garden machinery, no experience in garden machinery is required , but would be a benefit.The role will be servicing and repairing all types of garden machinery it will also be preparing new and used Lawnmowers for sale .The applicant would be someone with in a 25 mile radius, We are looking to hire urgently.Country Mower Centre has been established since 1975, we are a family business with a very friendly working environment. This is a Full Time permanent possition.Please call 01227 287373Requirements3 to 5 years Mechanical experience is necessary . This can be a Car Mechanic ,Lorry and or Trucks, Farm Machinery, Plant Machinery. Just about all types of Mechanic would be suitable for this Job.BenefitsUp to £31000 per year, which will be discuss at interview.                ",https://findajob.dwp.gov.uk/details/14000091
mechanic,Manor Park Motors,LU13HG,"
                    Motor Mechanic as part of our commitment to providing a first-class customer service, Manor Park Motors are looking for an experienced Vehicle mechanic for servicing cars and light commercial vehicles to join our passionate team Immediate start available, Permanent job with great prospect.                ",https://findajob.dwp.gov.uk/details/13837738
Mechanic,Turves Green Service Station Ltd,B17 0TG,"
                    Mechanic wanted, experience preferred. Must be honest and reliable. A driving license is required. The applicant must be professional and have the ability to work within a team and using there own initiative. ",https://findajob.dwp.gov.uk/details/13904439
Mechanic,Turves Green Service Station Ltd,B31,"
                    Mechanic wanted, experience preferred. Must be honest and reliable. A driving license is required. The applicant must be professional and have the ability to work within a team and using there own initiative. ",https://findajob.dwp.gov.uk/details/13904396
Mechanic,Luton Bennett,CO10 2XE,"
Mechanic (PSV/HGV Fitter / Vehicle Technician)Sudbury£16.87 per Hour Flat Rate + 28 Days Holiday + Pension + Company Bus Pass + Overtime Opportunities + Significant TrainingWorking 5 over 7, Rotating Shift Pattern Rota Average 40 hours per week, shifts typically between 8 to 8.5 hours long (Earliest shift start can be 5.30am to start work and latest finish time 11pm). Mechanic required for an industry leading company, in a PSV Fitter role where you will have long term stability, tailored training and a friendly working environment.The successful candidate will be a vehicle mechanic and will have a minimum of an NVQ Level 3, City & Guilds Level 3, or equivalent in an engineering discipline. You do not need to be an experienced PSV Fitter as full training can be given to any experienced vehicle mechanics, however, experience in HGV or air braking systems is a minimum requirement. Ex Forces are encouraged to apply.You will work for a business that is well known for training and developing their staff & offer a good work life balance.The Mechanic Role:
• Tasked with the servicing, maintenance and repair of PSV vehicles.• Diagnosis/Fault finding checks of vehicles.• Completing Pre MOT inspections and audits.• Some on shift call out in the event of a breakdown, using the company van, within a small radius.• Will be trained to become a fitter on PSV vehicles.
The Successful Mechanic:
• Minimum of NVQ Level 3, City & Guilds Level 3, or equivalent in an engineering discipline.• Previous experience as a Vehicle Mechanic for HGVs, PSV/PCVs or Heavy Diesels..• Any vehicle mechanics with a clear working knowledge of air braking or pneumatic systems will be considered.• Self motivated and able to work from own initiative. ",https://findajob.dwp.gov.uk/details/13836716
Mechanic,Recruitment Helpline Ltd,"Colchester, Essex","
                    An excellent opportunity for an experienced Mechanic to join a well-established company based in ColchesterSalary: £32k – 36k per year, negotiable depending on experience Job Types: Full-time, PermanentThis reputable garage is always on the lookout for the top people to help them maintain their reputation as the area’s premier vehicle maintenance option. They are looking to fill 1 Mechanic positions in the Colchester branch.EXPERIENCED MECHANIC Looking for an experienced level 2/3 qualified mechanic to join our small hard-working team.The candidate will be hard working, professional and dedicated with a positive and flexible attitude to work. This role is all about finding a team player with the right attitude to fit within a similar minded team.Hours: Monday-Friday 8:30-17.30; Alternate Saturday mornings. Licence/Certification:• Level 2/3 qualified mechanic • Full UK driving licenceIf you feel that you have the relative skills/attributes to fulfil this role then please apply now! ",https://findajob.dwp.gov.uk/details/13838273
Mechanic,Luton Bennett,CO9 3LB,"
Mechanic (PSV/HGV Fitter/Vehicle Technician)Sible£16.87 per Hour Flat Rate + 28 Days Holiday + Pension + Company Bus Pass + Overtime Opportunities + Significant TrainingWorking 5 over 7, Rotating Shift Pattern Rota Average 40 hours per week, shifts typically between 8 to 8.5 hours long (Earliest shift start can be 5.30am to start work and latest finish time 11pm). Mechanic required for an industry leading company, in a PSV Fitter role where you will have long term stability, tailored training and a friendly working environment.The successful candidate will be a vehicle mechanic and will have a minimum of an NVQ Level 3, City & Guilds Level 3, or equivalent in an engineering discipline. You do not need to be an experienced PSV Fitter as full training can be given to any experienced vehicle mechanics, however, experience in HGV or air braking systems is a minimum requirement. Ex Forces are encouraged to apply.You will work for a business that is well known for training and developing their staff & offer a good work life balance.The Mechanic Role:
• Tasked with the servicing, maintenance and repair of PSV vehicles.• Diagnosis/Fault finding checks of vehicles.• Completing Pre MOT inspections and audits.• Some on shift call out in the event of a breakdown, using the company van, within a short radius.• Will be trained to become a fitter on PSV vehicles.
The Successful Mechanic:
• Minimum of NVQ Level 3, City & Guilds Level 3, or equivalent in an engineering discipline.• Previous experience as a Vehicle Mechanic for HGVs, PSV/PCVs or Heavy Diesels.• PSV licence not essential as Training can be given. (Required for road testing vehicles). ",https://findajob.dwp.gov.uk/details/13836715
Mechanic,Tru Talent,DT2,"
Mechanic or MOT TesterBasic Salary: Up to £28,000Location: DorchesterWorking Hours: 8am - 5pm Monday to Friday (Saturdays are available)Job Description:We are seeking an experienced and qualified Mechanic/MOT Tester to join our team. As a Mechanic/MOT Tester, you will play a crucial role in ensuring the safety and performance of our customers' vehicles. Your responsibilities will include but are not limited to:Responsibilities of Mechanic/MOT Tester:
• Performing routine vehicle maintenance and repairs, including engine diagnostics, brake repairs, suspension work, and more.• Identifying and diagnosing vehicle issues accurately.• Conducting MOT tests in compliance with DVSA standards.• Recommending and performing necessary repairs and replacements.• Providing exceptional customer service by explaining repairs and maintenance requirements in a clear and friendly manner.• Maintaining a clean and organized workspace.• Keeping up-to-date with industry trends and advancements.
Qualifications and Skill for Mechanic/MOT Tester:
• Proven experience as a Mechanic/MOT Tester.• Strong diagnostic and problem-solving skills.• Valid MOT Tester License (Class 4 and 7).• Knowledge of vehicle systems and components.• Excellent communication and customer service skills.• Ability to work independently and as part of a team.• Attention to detail and a commitment to quality workmanship.• A valid driver's license.• Willingness to continuously update knowledge and skills through training and certification.
Please contact Ben Price at Tru Talent on 07724509646 or 01202 237129, using reference (Mechanic/MOT Tester - Dorchester) or if you can 'Apply Now'. ",https://findajob.dwp.gov.uk/details/13868877
Mechanic,Stewarts Garage (Dunoon) Ltd,"Dunoon, Argyll, Scotland PA23 7LA","
                    Qualified Mechanic for busy Workshop/MOT Station/Bodyshop. We need someone who is adaptable and can fit in with the small team in the garage. Clean Drivers Licence preferred. Hours Monday to Friday 08:30 - 17:30 with Tea Break and Lunch hour; Would consider Part Time worker if bringing the right experience.                ",https://findajob.dwp.gov.uk/details/14004628
Teacher,senploy,"Croydon, London","
                    Primary Teacher - JASAP StartA lovely SEN school in Croydon is looking for a teacher to start ASAPAre you a dynamic Primary teacher looking for a new challenge? Do you want to work for an outstanding Primary school teaching young students with AutismSugarman Education is currently looking for teachers who are passionate to teach and make a difference in the lives of young students. The role is a full-time role, 5 days a week, Monday to Friday.The Ideal candidate would need to have:· Previous experience working within a SEN setting. (Any Special Needs Setting where you have worked with children or adults with Autism/ Behavioural Difficulties/ Profound Multiple Learning Difficulties)- QTS· Able to build rapport quickly with students and staff members.· Available full-time, Monday to Friday, 08:30 start and 4pm finish.· Flexible to work across all age groups in the school.· Have a DBS on the update service or willing to do a new DBS through Sugarman· Have the 'right to work' in the UKThe school:The school has a warm and friendly atmosphere to it and new staff will quickly feel part of the school family. The children also flourish in the supportive environment and are well behaved with a positive attitude towards their learning. The school sets high expectations, and it is vitally important that the ideal candidate for the role has a real passion to work with children and make a difference in their learning process.Sugarman Education:· A personal and dedicated consultant· £180- £250 per day· Excellent referral Scheme· Guaranteed pay schemeIf this sounds like you this could be the perfect Teaching role to develop your skills and experience, please get in touch with us today!Sugarman Education is a national education recruitment agency, specialising in finding qualified teaching and non-teaching staff, in Primary, Secondary and SEN schools. We pride ourselves on the relationships we have with our schools. Our consultants are experts in their field and are passionate about providing the highest quality staff to the education sector.*Terms and conditions apply.Sugarman Education is an equal opportunities employer and welcomes applications regardless of sex, age, race, sexual orientation, gender reassignment, marriage and civil partnership, religion and belief, pregnancy and maternity or disability.#SUGSL                ",https://findajob.dwp.gov.uk/details/13913079
Teacher,senploy,"Salford, Greater Manchester","
                    Are you a teacher who is looking for the opportunity to further develop your career in an environment in which you are valued, rewarded, and supported?What we ask is that you align with our values, show compassion towards our students and be a dependable resource within our school. The unique nature of our school means that you will need to be creative in developing into the role, using your experience and initiative to deliver bespoke learning journeys for the children and young people. It's an exciting opportunity where your input will have huge impact. Requirements:  - QTS or QTLS Qualifications QTS or QTLS Qualifications  - Proven teaching and learning experience preferred (can be at TA level) Proven teaching and learning experience preferred (can be at TA level)  - Energy and enthusiasm to raise standards. Energy and enthusiasm to raise standards.  - Initiative, vision, creativity, and confidence to execute bespoke plans. Initiative, vision, creativity, and confidence to execute bespoke plans.  - Experience of working with students with SEN preferred but absolutely not essential as we encourage mainstream teachers to apply. Experience of working with students with SEN preferred but absolutely not essential as we encourage mainstream teachers to apply.  - Full reference check and enhanced DBS on the Update Service to be completed. Full reference check and enhanced DBS on the Update Service to be completed. Apply now to find out more. We are unable to offer sponsorship for this role.  ",https://findajob.dwp.gov.uk/details/13855054
Teacher,senploy,"Deal, Kent","
                    Are you a teacher who is looking for the opportunity to further develop your career in an environment in which you are valued, rewarded, and supported?What we ask is that you align with our values, show compassion towards our students and be a dependable resource within our school. The unique nature of our school means that you will need to be creative in developing into the role, using your experience and initiative to deliver bespoke learning journeys for the children and young people. It's an exciting opportunity where your input will have huge impact. Requirements:  - QTS or QTLS Qualifications QTS or QTLS Qualifications  - Proven teaching and learning experience preferred (can be at TA level) Proven teaching and learning experience preferred (can be at TA level)  - Energy and enthusiasm to raise standards. Energy and enthusiasm to raise standards.  - Initiative, vision, creativity, and confidence to execute bespoke plans. Initiative, vision, creativity, and confidence to execute bespoke plans.  - Experience of working with students with SEN preferred but absolutely not essential as we encourage mainstream teachers to apply. Experience of working with students with SEN preferred but absolutely not essential as we encourage mainstream teachers to apply.  - Full reference check and enhanced DBS on the Update Service to be completed. Full reference check and enhanced DBS on the Update Service to be completed. Apply now to find out more. We are unable to offer sponsorship for this role.  ",https://findajob.dwp.gov.uk/details/13855064
Teacher,senploy,"Enfield, London","
                    Are you a teacher who is looking for the opportunity to further develop your career in an environment in which you are valued, rewarded, and supported?What we ask is that you align with our values, show compassion towards our students and be a dependable resource within our school. The unique nature of our school means that you will need to be creative in developing into the role, using your experience and initiative to deliver bespoke learning journeys for the children and young people. It's an exciting opportunity where your input will have huge impact. Requirements:  - QTS or QTLS Qualifications QTS or QTLS Qualifications  - Proven teaching and learning experience preferred (can be at TA level) Proven teaching and learning experience preferred (can be at TA level)  - Energy and enthusiasm to raise standards. Energy and enthusiasm to raise standards.  - Initiative, vision, creativity, and confidence to execute bespoke plans. Initiative, vision, creativity, and confidence to execute bespoke plans.  - Experience of working with students with SEN preferred but absolutely not essential as we encourage mainstream teachers to apply. Experience of working with students with SEN preferred but absolutely not essential as we encourage mainstream teachers to apply.  - Full reference check and enhanced DBS on the Update Service to be completed. Full reference check and enhanced DBS on the Update Service to be completed. Apply now to find out more. We are unable to offer sponsorship for this role.  ",https://findajob.dwp.gov.uk/details/13855070
Teacher,senploy,"Croydon, London","
                    Are you a teacher who is looking for the opportunity to further develop your career in an environment in which you are valued, rewarded, and supported?What we ask is that you align with our values, show compassion towards our students and be a dependable resource within our school. The unique nature of our school means that you will need to be creative in developing into the role, using your experience and initiative to deliver bespoke learning journeys for the children and young people. It's an exciting opportunity where your input will have huge impact. Requirements:  - QTS or QTLS Qualifications QTS or QTLS Qualifications  - Proven teaching and learning experience preferred (can be at TA level) Proven teaching and learning experience preferred (can be at TA level)  - Energy and enthusiasm to raise standards. Energy and enthusiasm to raise standards.  - Initiative, vision, creativity, and confidence to execute bespoke plans. Initiative, vision, creativity, and confidence to execute bespoke plans.  - Experience of working with students with SEN preferred but absolutely not essential as we encourage mainstream teachers to apply. Experience of working with students with SEN preferred but absolutely not essential as we encourage mainstream teachers to apply.  - Full reference check and enhanced DBS on the Update Service to be completed. Full reference check and enhanced DBS on the Update Service to be completed. Apply now to find out more. We are unable to offer sponsorship for this role.  ",https://findajob.dwp.gov.uk/details/13855076
Teacher,senploy,"Sale, Greater Manchester","
                    Are you a teacher who is looking for the opportunity to further develop your career in an environment in which you are valued, rewarded, and supported?What we ask is that you align with our values, show compassion towards our students and be a dependable resource within our school. The unique nature of our school means that you will need to be creative in developing into the role, using your experience and initiative to deliver bespoke learning journeys for the children and young people. It's an exciting opportunity where your input will have huge impact. Requirements:  - QTS or QTLS Qualifications QTS or QTLS Qualifications  - Proven teaching and learning experience preferred (can be at TA level) Proven teaching and learning experience preferred (can be at TA level)  - Energy and enthusiasm to raise standards. Energy and enthusiasm to raise standards.  - Initiative, vision, creativity, and confidence to execute bespoke plans. Initiative, vision, creativity, and confidence to execute bespoke plans.  - Experience of working with students with SEN preferred but absolutely not essential as we encourage mainstream teachers to apply. Experience of working with students with SEN preferred but absolutely not essential as we encourage mainstream teachers to apply.  - Full reference check and enhanced DBS on the Update Service to be completed. Full reference check and enhanced DBS on the Update Service to be completed. Apply now to find out more. We are unable to offer sponsorship for this role.                 ",https://findajob.dwp.gov.uk/details/13956114
